species_id,common_name,scientific_name,family,covered,coverage_tier,primary_source,source_scope,source_recording_id,source_url,audio_url,license_name,license_url,quality,recordist,sound_type,commercial_allowed,derivatives_allowed,requires_share_alike,manual_qc_required,confidence,notes,candidate_count
101,Erckel's Spurfowl (Francolin),Pternistis erckelii,"Partridges, Grouse, Turkeys, and Old World Quail (Phasianidae)",yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 341628961 / sound 1794342,https://www.inaturalist.org/observations/341628961,https://static.inaturalist.org/sounds/1794342.mp3?1772858533,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Damien Wallace, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,2
244,"Eskimo Curlew (extinct, 1962)",Numenius borealis,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",no,missing,,,,,,,,,,,,,,,,,0
587,Eurasian (Common) Hoopoe,Upupa epops,Hoopoes (Upupidae),yes,strict_safe_ab,xeno-canto,global,XC881187,https://xeno-canto.org/881187,https://xeno-canto.org/881187/download,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,A,Latal,song,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,7
202,Eurasian (Common) Moorhen,Gallinula chloropus,"Rails, Gallinules, and Coots (Rallidae)",yes,strict_safe_ab,xeno-canto,global,XC436938,https://xeno-canto.org/436938,https://xeno-canto.org/436938/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Joost van Bruggen,flight call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,43
865,Eurasian Blackbird,Turdus merula,Thrushes (Turdidae),yes,strict_safe_ab,xeno-canto,global,XC797485,https://xeno-canto.org/797485,https://xeno-canto.org/797485/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,A,Grégoire Chauvot,song,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,119
968,Eurasian Bullfinch,Pyrrhula pyrrhula,Fringilline and Cardueline Finches and Allies (Fringillidae),yes,strict_safe_ab,xeno-canto,global,XC815172,https://xeno-canto.org/815172,https://xeno-canto.org/815172/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,B,Grégoire Chauvot,song,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,17
128,Eurasian Collared-Dove,Streptopelia decaocto,Pigeons and Doves (Columbidae),yes,strict_safe_ab,xeno-canto,global,XC1062731,https://xeno-canto.org/1062731,https://xeno-canto.org/1062731/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,A,Lionel Triboulin,song,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,17
203,Eurasian Coot,Fulica atra,"Rails, Gallinules, and Coots (Rallidae)",yes,strict_safe_ab,xeno-canto,global,XC834775,https://xeno-canto.org/834775,https://xeno-canto.org/834775/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,A,Grégoire Chauvot,,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,26
248,Eurasian Curlew,Numenius arquata,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",yes,strict_safe_ab,xeno-canto,global,XC987706,https://xeno-canto.org/987706,https://xeno-canto.org/987706/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,B,wilmet sebastien,song,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,25
223,Eurasian Dotterel,Eudromias morinellus,Lapwings and Plovers (Charadriidae),no,missing,,,,,,,,,,,,,,,,,0
624,Eurasian Hobby,Falco subbuteo,Caracaras and Falcons (Falconidae),yes,strict_safe_ab,xeno-canto,global,XC918541,https://xeno-canto.org/918541,https://xeno-canto.org/918541/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,B,Sonothèque ADVL,flight call,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,8
734,Eurasian Jackdaw,Coloeus monedula,Jays and Crows (Corvidae),yes,strict_safe_ab,xeno-canto,global,XC436939,https://xeno-canto.org/436939,https://xeno-canto.org/436939/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Joost van Bruggen,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,10
620,Eurasian Kestrel,Falco tinnunculus,Caracaras and Falcons (Falconidae),yes,strict_safe_ab,xeno-canto,global,XC705934,https://xeno-canto.org/705934,https://xeno-canto.org/705934/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,A,Sonothèque ADVL,call,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,12
216,Eurasian Oystercatcher,Haematopus ostralegus,Oystercatchers (Haematopodidae),yes,strict_safe_ab,xeno-canto,global,XC561038,https://xeno-canto.org/561038,https://xeno-canto.org/561038/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Olivier Grimm,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,18
983,Eurasian Siskin,Spinus spinus,Fringilline and Cardueline Finches and Allies (Fringillidae),yes,strict_safe_ab,xeno-canto,global,XC539301,https://xeno-canto.org/539301,https://xeno-canto.org/539301/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,B,Benoît Van Hecke,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,8
754,Eurasian Skylark,Alauda arvensis,Larks (Alaudidae),yes,strict_safe_ab,xeno-canto,global,XC1091835,https://xeno-canto.org/1091835,https://xeno-canto.org/1091835/download,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,A,Noé Ferrari,"call, flight call",yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,20
533,Eurasian Sparrowhawk,Accipiter nisus,"Hawks, Kites, Eagles, and Allies (Accipitridae)",yes,strict_safe_ab,xeno-canto,global,XC1041153,https://xeno-canto.org/1041153,https://xeno-canto.org/1041153/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,A,Sonothèque ADVL,call,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,8
910,Eurasian Tree Sparrow,Passer montanus,Old World Sparrows (Passeridae),yes,strict_safe_ab,xeno-canto,global,XC896245,https://xeno-canto.org/896245,https://xeno-canto.org/896245/download,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,A,Latal,call,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,15
242,Eurasian Whimbrel (Whimbrel),Numenius phaeopus,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",yes,strict_safe_ab,xeno-canto,global,XC991872,https://xeno-canto.org/991872,https://xeno-canto.org/991872/download,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,A,Noé Ferrari,flight call,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,13
32,Eurasian Wigeon,Mareca penelope,"Ducks, Geese, and Swans (Anatidae)",yes,strict_safe_any_quality,xeno-canto,americas,XC507245,https://xeno-canto.org/507245,https://xeno-canto.org/507245/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,C,Bird Boy,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
282,Eurasian Woodcock,Scolopax rusticola,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",yes,strict_safe_ab,xeno-canto,global,XC1105611,https://xeno-canto.org/1105611,https://xeno-canto.org/1105611/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,A,Kevin Guille,song,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,12
592,Eurasian Wryneck,Jynx torquilla,Woodpeckers and Allies (Picidae),yes,strict_safe_ab,xeno-canto,global,XC1103098,https://xeno-canto.org/1103098,https://xeno-canto.org/1103098/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,B,Robert Petersen,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,5
220,European Golden-Plover,Pluvialis apricaria,Lapwings and Plovers (Charadriidae),yes,strict_safe_ab,xeno-canto,global,XC132878,https://xeno-canto.org/132878,https://xeno-canto.org/132878/download,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,A,Bushman,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,27
982,European Goldfinch,Carduelis carduelis,Fringilline and Cardueline Finches and Allies (Fringillidae),yes,strict_safe_ab,xeno-canto,global,XC797484,https://xeno-canto.org/797484,https://xeno-canto.org/797484/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,A,Grégoire Chauvot,song,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,17
385,European Herring Gull,Larus argentatus,"Gulls, Terns, and Skimmers (Laridae)",yes,strict_safe_ab,xeno-canto,global,XC976583,https://xeno-canto.org/976583,https://xeno-canto.org/976583/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Tanguy Loïs,"call, song",yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,13
884,European Robin,Erithacus rubecula,Old World Flycatchers (Muscicapidae),yes,strict_safe_ab,xeno-canto,global,XC527484,https://xeno-canto.org/527484,https://xeno-canto.org/527484/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Benoît Van Hecke,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,105
842,European Starling,Sturnus vulgaris,Starlings (Sturnidae),yes,strict_safe_ab,xeno-canto,global,XC934628,https://xeno-canto.org/934628,https://xeno-canto.org/934628/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,A,Sonothèque ADVL,call,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,54
418,European Storm-Petrel,Hydrobates pelagicus,Northern Storm-Petrels (Hydrobatidae),yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,44609694,https://commons.wikimedia.org/wiki/File:Storm_Petrel_(Hydrobates_pelagicus)_(W1CDR0001395_BD7).ogg,https://upload.wikimedia.org/wikipedia/commons/3/3c/Storm_Petrel_%28Hydrobates_pelagicus%29_%28W1CDR0001395_BD7%29.ogg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,metadata exact,,bird sound,yes,yes,yes,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,3
127,European Turtle-Dove,Streptopelia turtur,Pigeons and Doves (Columbidae),yes,strict_safe_ab,xeno-canto,global,XC730616,https://xeno-canto.org/730616,https://xeno-canto.org/730616/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,A,Sonothèque ADVL,song,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,8
924,Evening Grosbeak,Coccothraustes vespertinus,Fringilline and Cardueline Finches and Allies (Fringillidae),no,missing,,,,,,,,,,,,,,,,,0
866,Eyebrowed Thrush,Turdus obscurus,Thrushes (Turdidae),yes,strict_safe_ab,xeno-canto,global,XC932388,https://xeno-canto.org/932388,https://xeno-canto.org/932388/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,B,Jochem Verweij,nocturnal flight call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
31,Falcated Duck,Mareca falcata,"Ducks, Geese, and Swans (Anatidae)",no,missing,,,,,,,,,,,,,,,,,0
1126,Fan-tailed Warbler,Basileuterus lachrymosus (Euthlypis lachrymosa),Wood-Warblers (Parulidae),no,missing,,,,,,,,,,,,,,,,,0
246,Far Eastern Curlew,Numenius madagascariensis,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",no,missing,,,,,,,,,,,,,,,,,0
560,Ferruginous Hawk,Buteo regalis,"Hawks, Kites, Eagles, and Allies (Accipitridae)",no,missing,,,,,,,,,,,,,,,,,0
572,Ferruginous Pygmy-Owl,Glaucidium brasilianum,Typical Owls (Strigidae),yes,strict_safe_ab,xeno-canto,americas,XC893843,https://xeno-canto.org/893843,https://xeno-canto.org/893843/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,steve,"song, subsong",yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,9
1017,Field Sparrow,Spizella pusilla,Towhees and Sparrows (Passerellidae),yes,strict_safe_ab,xeno-canto,americas,XC143627,https://xeno-canto.org/143627,https://xeno-canto.org/143627/download,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,A,Jonathon Jongsma,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,8
869,Fieldfare,Turdus pilaris,Thrushes (Turdidae),yes,strict_safe_ab,xeno-canto,global,XC834617,https://xeno-canto.org/834617,https://xeno-canto.org/834617/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,B,Grégoire Chauvot,song,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,11
737,Fish Crow,Corvus ossifragus,Jays and Crows (Corvidae),yes,strict_safe_ab,xeno-canto,americas,XC884704,https://xeno-canto.org/884704,https://xeno-canto.org/884704/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,B,steve,"call, flight call",yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
1010,Five-striped Sparrow,Amphispizopsis quinquestriata,Towhees and Sparrows (Passerellidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 335224017 / sound 1744627,https://www.inaturalist.org/observations/335224017,https://static.inaturalist.org/sounds/1744627.mp3?1768750382,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Guy Babineau, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,1
1138,Flame-colored Tanager,Piranga bidentata,"Cardinals, Piranga Tanagers and Allies (Cardinalidae)",no,missing,,,,,,,,,,,,,,,,,0
564,Flammulated Owl,Psiloscops flammeolus,Typical Owls (Strigidae),yes,strict_safe_any_quality,xeno-canto,americas,XC845251,https://xeno-canto.org/845251,https://xeno-canto.org/845251/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,D,David Vargas,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
466,Flesh-footed Shearwater,Ardenna carneipes,Shearwaters and Petrels (Procellariidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 40784586 / sound 64145,https://www.inaturalist.org/observations/40784586,https://static.inaturalist.org/sounds/64145.mp3?1585262784,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Spencer McIntyre, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,1
726,Florida Scrub-Jay,Aphelocoma coerulescens,Jays and Crows (Corvidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 335215175 / sound 1744397,https://www.inaturalist.org/observations/335215175,https://static.inaturalist.org/sounds/1744397.mp3?1768746544,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Guy Babineau, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,9
673,Fork-tailed Flycatcher,Tyrannus savana,Tyrant Flycatchers (Tyrannidae),yes,strict_safe_ab,xeno-canto,americas,XC112746,https://xeno-canto.org/112746,https://xeno-canto.org/112746/download,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,A,Niels Krabbe,dawn song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
419,Fork-tailed Storm-Petrel,Hydrobates furcatus,Northern Storm-Petrels (Hydrobatidae),no,missing,,,,,,,,,,,,,,,,,0
356,Forster's Tern,Sterna forsteri,"Gulls, Terns, and Skimmers (Laridae)",yes,strict_safe_ab,xeno-canto,americas,XC135967,https://xeno-canto.org/135967,https://xeno-canto.org/135967/download,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,B,Jonathon Jongsma,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
1020,Fox Sparrow,Passerella iliaca,Towhees and Sparrows (Passerellidae),yes,strict_safe_ab,xeno-canto,americas,XC613533,https://xeno-canto.org/613533,https://xeno-canto.org/613533/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Doug Hynes,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,7
374,Franklin's Gull,Leucophaeus pipixcan,"Gulls, Terns, and Skimmers (Laridae)",yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 357264958 / sound 1918112,https://www.inaturalist.org/observations/357264958,https://static.inaturalist.org/sounds/1918112.m4a?1777661523,CC0,https://creativecommons.org/publicdomain/zero/1.0/,research-grade,no rights reserved,bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,30
